#Wave		#Intensity
3550.240234	10650.382813
3549.007813	10438.474609
3547.776367	10413.838867
3546.543945	10427.910156
3545.311523	10517.315430
3544.078125	10620.932617
3542.844727	10447.690430
3541.611328	10359.989258
3540.377930	10479.845703
3539.143555	10558.968750
3537.909180	10524.170898
3536.674805	10507.686523
3535.440430	10661.961914
3534.205078	10623.096680
3532.969727	10604.566406
3531.734375	10630.735352
3530.499023	10665.015625
3529.262695	10624.147461
3528.026367	10508.178711
3526.790039	10637.857422
3525.552734	10745.157227
3524.315430	10527.791016
3523.078125	10622.894531
3521.840820	10724.041016
3520.602539	10602.110352
3519.364258	10666.726563
3518.125977	10627.953125
3516.886719	10773.583984
3515.648438	10669.975586
3514.409180	10495.521484
3513.168945	10675.507813
3511.929688	10667.134766
3510.689453	10612.210938
3509.449219	10607.901367
3508.208984	10601.568359
3506.967773	10726.716797
3505.726563	10797.207031
3504.485352	10633.125977
3503.243164	10685.411133
3502.001953	10711.398438
3500.758789	10715.147461
3499.516602	10684.550781
3498.274414	10722.635742
3497.031250	10829.359375
3495.788086	10984.487305
3494.543945	10800.455078
3493.300781	10828.387695
3492.056641	10805.869141
3490.811523	10849.923828
3489.567383	10857.657227
3488.322266	10925.873047
3487.077148	10883.189453
3485.832031	10949.352539
3484.585938	11128.320313
3483.339844	10767.331055
3482.093750	10841.528320
3480.847656	11016.372070
3479.600586	10893.191406
3478.353516	11015.614258
3477.106445	10914.620117
3475.858398	10688.933594
3474.610352	10988.322266
3473.362305	10939.680664
3472.114258	10816.669922
3470.865234	10836.427734
3469.616211	10926.513672
3468.367188	10851.803711
3467.117188	11086.477539
3465.868164	10909.336914
3464.617188	11013.378906
3463.367188	10960.791992
3462.117188	11074.810547
3460.866211	10919.893555
3459.614258	10781.093750
3458.363281	10854.958008
3457.111328	10946.836914
3455.859375	10858.239258
3454.607422	11128.466797
3453.354492	11140.063477
3452.102539	11235.802734
3450.848633	11113.160156
3449.595703	11242.906250
3448.341797	11220.424805
3447.087891	11061.831055
3445.833984	10907.308594
3444.580078	11026.975586
3443.325195	10928.538086
3442.070313	11066.146484
3440.814453	10995.735352
3439.559570	11029.310547
3438.303711	11140.819336
3437.046875	11114.396484
3435.791016	11006.073242
3434.534180	11127.496094
3433.277344	11196.944336
3432.020508	11348.217773
3430.762695	11323.768555
3429.504883	11075.816406
3428.247070	11027.493164
3426.988281	11180.660156
3425.730469	11058.541992
3424.471680	11241.541992
3423.211914	11264.983398
3421.953125	11103.062500
3420.693359	11044.826172
3419.432617	11291.411133
3418.172852	11209.255859
3416.912109	11238.646484
3415.651367	11045.050781
3414.390625	11104.317383
3413.128906	11111.818359
3411.867188	11218.789063
3410.605469	11039.287109
3409.343750	11032.873047
3408.081055	11105.988281
3406.818359	11147.265625
3405.554688	11085.183594
3404.291992	10941.666992
3403.028320	11320.642578
3401.764648	11115.568359
3400.500000	11363.289063
3399.236328	11190.055664
3397.971680	11241.165039
3396.706055	11044.222656
3395.441406	11008.051758
3394.175781	11235.682617
3392.909180	11243.107422
3391.643555	11167.264648
3390.376953	11180.645508
3389.110352	11239.595703
3387.843750	11072.666992
3386.576172	10969.193359
3385.308594	11105.377930
3384.041016	11166.267578
3382.773438	11211.292969
3381.504883	11171.203125
3380.236328	11077.708984
3378.966797	11112.830078
3377.698242	11140.024414
3376.428711	11198.839844
3375.158203	11309.023438
3373.888672	11237.335938
3372.618164	11070.837891
3371.347656	11236.285156
3370.077148	11172.557617
3368.805664	11219.432617
