#Time		#Wave		#Intensity
0.000000	3542.863281	18196.689453
0.000000	3541.629883	18078.662109
0.000000	3540.396484	18455.255859
0.000000	3539.162109	18317.058594
0.000000	3537.928711	18174.849609
0.000000	3536.693359	18498.310547
0.000000	3535.458984	18559.400391
0.000000	3534.223633	18388.773438
0.000000	3532.989258	18577.867188
0.000000	3531.752930	18590.138672
0.000000	3530.517578	18439.919922
0.000000	3529.281250	18332.404297
0.000000	3528.044922	18436.072266
0.000000	3526.808594	18578.259766
0.000000	3525.571289	18517.451172
0.000000	3524.333984	18503.332031
0.000000	3523.096680	18462.847656
0.000000	3521.859375	18562.308594
0.000000	3520.621094	18625.230469
0.000000	3519.382813	18598.929688
0.000000	3518.144531	18631.410156
0.000000	3516.906250	18734.794922
0.000000	3515.666992	18767.230469
0.000000	3514.427734	18473.560547
0.000000	3513.188477	18113.193359
0.000000	3511.948242	18659.960938
0.000000	3510.708008	18544.617188
0.000000	3509.467773	18488.005859
0.000000	3508.227539	18566.972656
0.000000	3506.986328	18532.626953
0.000000	3505.745117	18692.439453
0.000000	3504.503906	18532.720703
0.000000	3503.262695	18447.863281
0.000000	3502.020508	18641.941406
0.000000	3500.778320	18678.328125
0.000000	3499.535156	18890.449219
0.000000	3498.292969	18553.113281
0.000000	3497.049805	18851.996094
0.000000	3495.806641	19025.578125
0.000000	3494.563477	18629.892578
0.000000	3493.319336	18591.556641
0.000000	3492.075195	18829.636719
0.000000	3490.831055	18613.765625
0.000000	3489.585938	18797.285156
0.000000	3488.340820	18845.634766
0.000000	3487.095703	18823.410156
0.000000	3485.850586	18712.515625
0.000000	3484.604492	18728.607422
0.000000	3483.358398	18921.964844
0.000000	3482.112305	19083.011719
0.000000	3480.866211	18833.210938
0.000000	3479.619141	18845.228516
0.000000	3478.372070	18984.039063
0.000000	3477.125000	18824.968750
0.000000	3475.876953	18806.796875
0.000000	3474.629883	18730.296875
0.000000	3473.380859	18513.062500
0.000000	3472.132813	18820.669922
0.000000	3470.883789	18858.787109
0.000000	3469.634766	18697.929688
0.000000	3468.385742	18697.878906
0.000000	3467.136719	18938.878906
0.000000	3465.886719	18848.396484
0.000000	3464.636719	19037.048828
0.000000	3463.386719	18689.621094
0.000000	3462.135742	18531.005859
0.000000	3460.884766	19020.587891
0.000000	3459.633789	18779.712891
0.000000	3458.381836	18881.917969
0.000000	3457.130859	18992.097656
0.000000	3455.878906	18663.166016
0.000000	3454.625977	18693.164063
0.000000	3453.374023	18809.320313
0.000000	3452.121094	18915.404297
0.000000	3450.868164	19017.433594
0.000000	3449.614258	18813.009766
0.000000	3448.361328	19199.328125
0.000000	3447.107422	19030.980469
0.000000	3445.853516	18990.791016
0.000000	3444.598633	19080.677734
0.000000	3443.343750	19020.486328
0.000000	3442.088867	18800.316406
0.000000	3440.833984	18616.232422
0.000000	3439.578125	18782.080078
0.000000	3438.322266	19049.789063
0.000000	3437.066406	19043.613281
0.000000	3435.809570	19003.474609
0.000000	3434.553711	18657.748047
0.000000	3433.295898	18777.464844
0.000000	3432.039063	18795.302734
0.000000	3430.782227	19122.525391
0.000000	3429.524414	19024.529297
0.000000	3428.265625	19038.304688
0.000000	3427.007813	18988.240234
0.000000	3425.749023	19191.474609
0.000000	3424.490234	19237.101563
0.000000	3423.231445	19035.517578
0.000000	3421.971680	18845.976563
0.000000	3420.711914	19013.189453
0.000000	3419.452148	18819.750000
0.000000	3418.192383	19068.550781
0.000000	3416.931641	18903.056641
0.000000	3415.670898	18823.238281
0.000000	3414.409180	18815.107422
0.000000	3413.148438	18944.285156
0.000000	3411.886719	18822.724609
0.000000	3410.625000	18677.347656
0.000000	3409.362305	18862.144531
0.000000	3408.099609	19048.845703
0.000000	3406.836914	18704.734375
0.000000	3405.574219	18857.599609
0.000000	3404.311523	18968.669922
0.000000	3403.047852	18789.671875
0.000000	3401.783203	19091.359375
0.000000	3400.519531	18874.681641
0.000000	3399.254883	18638.248047
0.000000	3397.990234	18868.314453
0.000000	3396.725586	18925.650391
0.000000	3395.459961	18816.318359
0.000000	3394.194336	19022.386719
0.000000	3392.928711	18802.033203
0.000000	3391.663086	18766.146484
0.000000	3390.396484	19027.580078
0.000000	3389.129883	18870.777344
0.000000	3387.862305	18771.496094
0.000000	3386.595703	18739.601563
0.000000	3385.328125	18905.746094
0.000000	3384.060547	18658.027344
0.000000	3382.791992	18881.515625
0.000000	3381.523438	18914.921875
0.000000	3380.254883	18890.933594
0.000000	3378.986328	19046.960938
0.000000	3377.716797	19024.927734
0.000000	3376.447266	18558.031250
0.000000	3375.177734	18810.880859
0.000000	3373.908203	19012.234375
0.000000	3372.637695	18794.607422
0.000000	3371.367188	18737.085938
0.000000	3370.095703	18894.863281
0.000000	3368.825195	18624.087891
0.000000	3367.553711	18811.427734
0.000000	3366.282227	18740.130859
0.000000	3365.009766	18558.359375
0.000000	3363.737305	18794.904297
0.000000	3362.464844	18601.363281
0.000000	3361.192383	18796.376953
0.000000	3359.918945	18669.949219
0.000000	3358.645508	18640.158203
0.000000	3357.372070	18890.203125
0.000000	3356.097656	18799.296875
0.000000	3354.823242	18806.914063
0.000000	3353.548828	18692.429688
0.000000	3352.274414	18765.037109
0.000000	3350.999023	18861.228516
0.000000	3349.723633	18654.308594
0.000000	3348.447266	18614.718750
0.000000	3347.171875	18630.224609
0.000000	3345.895508	19062.646484
0.000000	3344.619141	18956.134766
0.000000	3343.341797	18651.128906
0.000000	3342.064453	18957.468750
0.000000	3340.787109	18925.712891
0.000000	3339.509766	18968.615234
0.000000	3338.231445	18720.826172
0.000000	3336.953125	19060.248047
0.000000	3335.674805	18879.291016
0.000000	3334.395508	18880.943359
0.000000	3333.117188	18898.289063
0.000000	3331.836914	18968.591797
0.000000	3330.557617	18927.066406
0.000000	3329.277344	18895.361328
0.000000	3327.997070	18706.830078
0.000000	3326.716797	18994.667969
0.000000	3325.435547	18663.144531
0.000000	3324.154297	18798.046875
0.000000	3322.873047	18762.478516
0.000000	3321.591797	18887.501953
0.000000	3320.309570	18787.316406
0.000000	3319.027344	18847.679688
0.000000	3317.744141	18727.974609
0.000000	3316.461914	18841.144531
0.000000	3315.178711	18850.591797
0.000000	3313.894531	18770.072266
0.000000	3312.611328	18908.568359
0.000000	3311.327148	18921.896484
0.000000	3310.042969	19058.335938
0.000000	3308.757813	19083.343750
0.000000	3307.472656	19110.291016
0.000000	3306.187500	19010.279297
0.000000	3304.902344	18996.224609
0.000000	3303.616211	18991.931641
0.000000	3302.330078	19016.916016
0.000000	3301.043945	19036.031250
0.000000	3299.757813	19098.054688
0.000000	3298.470703	18943.558594
0.000000	3297.183594	18750.134766
0.000000	3295.895508	19094.843750
0.000000	3294.607422	19250.339844
0.000000	3293.319336	19205.062500
0.000000	3292.031250	19089.669922
0.000000	3290.742188	18869.152344
0.000000	3289.454102	18977.816406
0.000000	3288.164063	19061.121094
0.000000	3286.875000	19056.800781
0.000000	3285.584961	18955.183594
0.000000	3284.294922	19133.759766
0.000000	3283.003906	19094.408203
0.000000	3281.713867	18891.724609
0.000000	3280.422852	19107.126953
0.000000	3279.130859	19174.705078
0.000000	3277.839844	19378.279297
0.000000	3276.547852	18993.083984
0.000000	3275.254883	19173.294922
0.000000	3273.962891	19596.164063
0.000000	3272.669922	19265.535156
0.000000	3271.376953	19175.748047
0.000000	3270.083008	19380.972656
0.000000	3268.790039	19355.220703
0.000000	3267.496094	19275.166016
0.000000	3266.201172	19152.480469
0.000000	3264.907227	19043.421875
0.000000	3263.612305	19087.542969
0.000000	3262.316406	19255.673828
0.000000	3261.021484	19189.285156
0.000000	3259.725586	19256.583984
0.000000	3258.429688	19465.222656
0.000000	3257.132813	19356.228516
0.000000	3255.836914	19318.904297
0.000000	3254.540039	19411.263672
0.000000	3253.242188	19277.195313
0.000000	3251.945313	19241.843750
0.000000	3250.647461	19343.818359
0.000000	3249.348633	19364.535156
0.000000	3248.050781	19342.712891
0.000000	3246.751953	19185.611328
0.000000	3245.453125	19258.515625
0.000000	3244.153320	19161.384766
0.000000	3242.853516	19423.529297
0.000000	3241.553711	19243.373047
0.000000	3240.253906	19387.615234
0.000000	3238.953125	19352.296875
0.000000	3237.652344	19133.681641
0.000000	3236.351563	19243.119141
0.000000	3235.049805	19366.005859
0.000000	3233.748047	19324.931641
0.000000	3232.446289	19443.880859
0.000000	3231.143555	19472.189453
0.000000	3229.840820	19394.500000
0.000000	3228.538086	19652.054688
0.000000	3227.235352	19447.236328
0.000000	3225.931641	19477.435547
0.000000	3224.627930	19349.753906
0.000000	3223.324219	19318.365234
0.000000	3222.019531	19308.156250
0.000000	3220.714844	19526.884766
0.000000	3219.410156	19353.140625
0.000000	3218.104492	19550.601563
0.000000	3216.798828	19357.701172
0.000000	3215.493164	19568.521484
0.000000	3214.186523	19458.332031
0.000000	3212.879883	19401.982422
0.000000	3211.573242	19282.273438
0.000000	3210.266602	19381.531250
0.000000	3208.958984	19167.804688
0.000000	3207.651367	19299.667969
0.000000	3206.343750	19348.955078
0.000000	3205.035156	19499.896484
0.000000	3203.726563	19340.037109
0.000000	3202.417969	19469.814453
0.000000	3201.108398	19519.005859
0.000000	3199.798828	19434.000000
0.000000	3198.489258	19303.041016
0.000000	3197.178711	19193.212891
0.000000	3195.868164	19363.087891
0.000000	3194.557617	19450.537109
0.000000	3193.247070	19093.767578
0.000000	3191.935547	19102.755859
0.000000	3190.624023	19134.703125
0.000000	3189.311523	19287.164063
0.000000	3188.000000	19286.531250
0.000000	3186.687500	19595.695313
0.000000	3185.374023	19375.119141
0.000000	3184.061523	19101.123047
0.000000	3182.748047	19603.121094
0.000000	3181.433594	19271.876953
0.000000	3180.120117	19343.820313
0.000000	3178.805664	19396.632813
0.000000	3177.491211	19413.140625
0.000000	3176.175781	19431.548828
0.000000	3174.860352	19312.544922
0.000000	3173.544922	19290.898438
0.000000	3172.229492	19379.890625
0.000000	3170.913086	19299.117188
0.000000	3169.596680	19458.605469
0.000000	3168.280273	19263.476563
0.000000	3166.962891	19175.156250
0.000000	3165.645508	19235.484375
0.000000	3164.327148	19231.017578
0.000000	3163.009766	19346.527344
0.000000	3161.691406	19252.548828
0.000000	3160.373047	19501.240234
0.000000	3159.053711	19249.312500
0.000000	3157.734375	19239.128906
0.000000	3156.415039	19223.242188
0.000000	3155.094727	19310.054688
0.000000	3153.774414	18938.617188
0.000000	3152.454102	19255.451172
0.000000	3151.133789	19370.693359
0.000000	3149.812500	19181.888672
0.000000	3148.491211	19314.187500
0.000000	3147.168945	19197.644531
0.000000	3145.847656	19077.355469
0.000000	3144.525391	19196.292969
0.000000	3143.202148	19279.115234
0.000000	3141.879883	19301.181641
0.000000	3140.556641	19205.632813
0.000000	3139.232422	18964.101563
0.000000	3137.909180	19276.304688
0.000000	3136.584961	19317.298828
0.000000	3135.259766	18984.941406
0.000000	3133.935547	19092.292969
0.000000	3132.610352	19203.380859
0.000000	3131.285156	19214.044922
0.000000	3129.958984	19166.009766
0.000000	3128.632813	19017.673828
0.000000	3127.306641	19094.603516
0.000000	3125.980469	19107.166016
0.000000	3124.653320	19015.687500
0.000000	3123.326172	19073.646484
0.000000	3121.998047	19018.136719
0.000000	3120.670898	18960.759766
0.000000	3119.341797	19404.197266
0.000000	3118.013672	19152.152344
0.000000	3116.684570	19183.556641
0.000000	3115.355469	19175.287109
0.000000	3114.026367	19248.201172
0.000000	3112.696289	19196.501953
0.000000	3111.366211	19229.746094
0.000000	3110.036133	19030.910156
0.000000	3108.705078	19196.207031
0.000000	3107.374023	19072.900391
0.000000	3106.042969	19409.673828
0.000000	3104.711914	19318.414063
0.000000	3103.379883	19359.105469
0.000000	3102.046875	19460.066406
0.000000	3100.714844	19323.646484
0.000000	3099.381836	19379.367188
0.000000	3098.048828	19276.914063
0.000000	3096.714844	19370.261719
0.000000	3095.380859	19188.818359
0.000000	3094.046875	19174.900391
0.000000	3092.712891	19200.486328
0.000000	3091.377930	19286.234375
0.000000	3090.042969	19159.494141
0.000000	3088.707031	19361.742188
0.000000	3087.372070	19325.238281
0.000000	3086.036133	19271.843750
0.000000	3084.699219	19177.148438
0.000000	3083.362305	19347.269531
0.000000	3082.025391	19483.515625
0.000000	3080.688477	19670.373047
0.000000	3079.350586	19455.568359
0.000000	3078.012695	19344.046875
0.000000	3076.674805	19416.386719
0.000000	3075.335938	19357.425781
0.000000	3073.997070	19622.822266
0.000000	3072.658203	19543.220703
0.000000	3071.318359	19532.986328
0.000000	3069.978516	19569.589844
0.000000	3068.638672	19555.605469
0.000000	3067.298828	19513.535156
0.000000	3065.958008	19497.693359
0.000000	3064.616211	19590.412109
0.000000	3063.275391	19567.070313
0.000000	3061.933594	19390.335938
0.000000	3060.591797	19628.892578
0.000000	3059.249023	19414.824219
0.000000	3057.906250	19286.851563
0.000000	3056.563477	19553.291016
0.000000	3055.219727	19574.822266
0.000000	3053.876953	19749.527344
0.000000	3052.532227	19552.482422
0.000000	3051.188477	19706.566406
0.000000	3049.843750	19688.830078
0.000000	3048.499023	19648.705078
0.000000	3047.153320	19776.527344
0.000000	3045.808594	19583.431641
0.000000	3044.461914	19472.484375
0.000000	3043.116211	19779.248047
0.000000	3041.769531	19532.220703
0.000000	3040.422852	19415.767578
0.000000	3039.076172	19897.464844
0.000000	3037.728516	19510.871094
0.000000	3036.380859	19560.248047
0.000000	3035.032227	19391.755859
0.000000	3033.683594	19366.673828
0.000000	3032.334961	19416.042969
0.000000	3030.986328	19487.714844
0.000000	3029.636719	19717.460938
0.000000	3028.287109	19816.917969
0.000000	3026.937500	19518.443359
0.000000	3025.586914	19443.167969
0.000000	3024.236328	19577.921875
0.000000	3022.885742	19523.099609
